"class","isscaap","order","family","genus","species","comm_name","fao","gentry","feed_group","feed_group_long","fcr","fm_perc","fo_perc","fmfo_perc","harvest_kg_m3","harvest_cm_ft","fish_juv_m3","bivalve_juv_ft","nstocked","harvest_linf_prop","harvest_cm","harvest_g","harvest_yr","prod_mt_yr","edible_mt_yr","revenue_usd_yr","price_usd_mt_isscaap","price_usd_mt_spp","a","a_source","b","b_source","linf_cm","linf_source","k","k_source","sst_c_min_froehlich","sst_c_max_froehlich","sst_c_min","sst_c_q10","sst_c_q90","sst_c_max","sal_psu_min","sal_psu_q10","sal_psu_q90","sal_psu_max"
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sparidae","Pagrus","Pagrus caeruleostictus","Bluespotted seabream",TRUE,FALSE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,80.4129366186079,NA,17369194.3096193,0.52,22.0298548478806,186.53714975171,3.08605800024224,1049.88305461066,913.398257511278,10843284.9007328,10328.0883076581,7126.93442622951,0.026245,"FB species-average",2.86797125,"FB species-average",42.3651054766935,"FishLife",0.23783388874175,"FishLife",NA,NA,13.54,19.81,27.85,32.05,17.55,27.64,38.4,39.25
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Siganidae","Siganus","Siganus rivulatus","Marbled spinefoot",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,430.397707817612,NA,92965904.8886043,0.52,13.8987264784822,34.8514867238942,1.33424900400696,2428.33233547094,2112.64913185972,25080030.8010855,10328.0883076581,5750,0.0129125,"FB species-average",3.002,"FB species-average",26.7283201509274,"FishLife",0.550099099100673,"FishLife",15,28.7,19.45,24.3,29.22,33.42,29.95,35.02,39.5,40
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sciaenidae","Miichthys","Miichthys miiuy","Mi-iuy (brown) croaker",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,17.1489736117428,NA,3704178.30013645,0.52,37.2105537987266,874.687916583456,2.23381938186864,1450.43060611716,1261.87462732193,14980175.3841081,10328.0883076581,12227.2552967683,0.0132230526315789,"FB family-average",3.06909361403509,"FB family-average",71.5587573052434,"FishLife",0.328571406013237,"FishLife",6,25,6.53,15.09,25.16,29.36,24.32,29.63,33.72,37.94
"Actinopterygii","Miscellaneous coastal fishes","Mugiliformes","Mugilidae","Chelon","Chelon ramada","Thinlip grey mullet",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,96.333171765957,NA,20807965.1014467,0.52,25.32492495,155.709603712029,2.85313576318834,1135.59264925387,987.965604850864,11728501.1630214,10328.0883076581,NA,0.0104533333333333,"FB species-average",2.97322222222222,"FB species-average",48.70177875,"FB species-average",0.25725,"FB species-average",8,24,4.1,12.16,21.13,28.4,5.55,31.44,38.37,39.21
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Siganidae","Siganus","Siganus guttatus","Goldlined spinefoot",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,109.69413498456,NA,23693933.1566649,0.52,17.816734243856,136.743865131088,0.818644364567613,3957.76254040579,3443.25341015304,40876121.0180524,10328.0883076581,NA,0.03748,"FB species-average",2.8478,"FB species-average",34.2629504689538,"FishLife",0.896566576217579,"FishLife",24,28,21.42,25.41,29.12,33.32,30.21,31.78,35.02,36.26
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Lateolabracidae","Lateolabrax","Lateolabrax japonicus","Japanese seabass",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,4.60819057153627,NA,995369.163451834,0.52,48.3062634521209,3255.07371432326,3.9030376030957,830.122670975598,722.206723748771,8573580.25202501,10328.0883076581,2261.15428047691,0.02388,"FB species-average",3.049,"FB species-average",92.8966604848478,"FishLife",0.188050756799794,"FishLife",13,23,9.42,14.27,25.22,29.42,11.83,25.72,33.94,38.83
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Siganidae","Siganus","Siganus javus","Streaked spinefoot",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,207.05752509378,NA,44724425.4202565,0.52,15.7102119416624,72.44363610164,0.961047540844964,3371.32125342244,2933.04949047752,34819303.6188317,10328.0883076581,NA,0.0232652941176471,"FB genus-average",2.92036794117647,"FB genus-average",30.2119460416584,"FishLife",0.763717863982968,"FishLife",25,28,21.42,26.6,28.97,33.17,26.36,31.78,35.13,39.65
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sparidae","Dentex","Dentex tumifrons","Yellowback seabream",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,46.909237405142,NA,10132395.2795107,0.52,24.323730777911,319.766443236951,3.46537287648962,934.964321438933,813.418959651871,9656394.07633096,10328.0883076581,NA,0.0317333333333333,"FB species-average",2.88833333333333,"FB species-average",46.7764053421366,"FishLife",0.211800923375294,"FishLife",10.4,26.3,12.09,17.5,26.47,30.67,11.83,32.85,34.22,35.07
"Actinopterygii","Sturgeons, paddlefishes","Acipenseriformes","Acipenseridae","Acipenser","Acipenser gueldenstaedtii","Danube (diamond) sturgeon",FALSE,TRUE,"Misc freshwater fish","Misc freshwater fish",1.7,15,2,17,5,400,0.450838145088757,NA,97381.0393391714,0.52,118.944569897753,11090.4546442397,14.8070022974881,72.9384637282871,63.4564634436098,509169.566152139,6980.81012576458,NA,0.00736666666666667,"FB species-average",2.9767,"FB species-average",228.739557495679,"FishLife",0.0495690593095074,"FishLife",10,20,11.8,14.03,18.4,21.17,16.75,17.25,26.5,39.11
"Actinopterygii","Miscellaneous coastal fishes","Mugiliformes","Mugilidae","Planiliza","Planiliza macrolepis","Largescale mullet",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,485.623424493472,NA,104894659.69059,0.52,11.96,30.8881310979711,7.339691750802,441.435432168656,384.04882598673,4559184.12556711,10328.0883076581,NA,0.027925,"FB species-average",2.824265,"FB species-average",23,"Gentry et al. 2017",0.1,"Gentry et al. 2017",20,28.9,18.32,23.63,28.91,33.11,14.99,31.13,35.38,38.72
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Serranidae","Plectropomus","Plectropomus maculatus","Spotted coralgrouper",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,22.1791402699482,NA,4790694.29830881,0.52,35.129663061659,676.311156222965,3.50125300074526,925.382998403815,805.083208611319,9557437.32592006,10328.0883076581,31888.4638415351,0.0156,"FB species-average",3,"FB species-average",67.5570443493442,"FishLife",0.20963043085546,"FishLife",22,28.9,24.6,25.46,28.77,32.97,33.44,34.15,35.2,36
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Sparidae","Pagrus","Pagrus auriga","Redbanded seabream",TRUE,FALSE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,31.246642908393,NA,6749274.86821288,0.52,29.3177725753898,480.051570467141,4.33064377842238,748.156663483485,650.896297230632,7727028.0884203,10328.0883076581,7675.16666666667,0.01905,"FB species-average",3,"FB species-average",56.3803318757496,"FishLife",0.169482694175225,"FishLife",NA,NA,12.67,19.5,27.86,32.06,17.55,25.93,37.21,39.21
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Serranidae","Epinephelus","Epinephelus akaara","Hong Kong (redspotted) grouper",FALSE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,15.6898563730465,NA,3389008.97657803,0.52,36.7129567490241,956.031696107075,3.85564525238468,840.326271717059,731.083856393841,8678963.9415389,10328.0883076581,NA,0.0183791071428571,"FB genus-average",3.01386089285714,"FB genus-average",70.6018399019694,"FishLife",0.190362216188392,"FishLife",19,30.2,11.89,18.63,25.22,29.42,28.14,31.74,34.03,34.76
"Actinopterygii","Miscellaneous coastal fishes","Perciformes","Serranidae","Epinephelus","Epinephelus areolatus","Areolate grouper",TRUE,TRUE,"Misc marine fish","Misc marine fish",1.6,8,3,11,15,400,59.7638962548917,NA,12909001.5910566,0.52,22.2721809274594,250.987652077189,2.79007778649507,1161.25794617007,1010.29441316796,11993574.6160142,10328.0883076581,18883.8797584819,0.034968,"FB species-average",2.861024,"FB species-average",42.8311171681911,"FishLife",0.263064054569683,"FishLife",18.5,28.6,20.65,25.17,29.12,33.32,26,32.35,36.26,39.93
