"rcp","year","eez_code","eez_name","eez_type","ter1_name","ter1_iso","ter1_continent","sov1_name","sov1_iso","sov1_continent","ncells","area_sqkm","prod_mt","profits_usd"
"RCP 8.5","2021",8435,"Faeroe Exclusive Economic Zone","200NM","Faeroe","FRO","Europe","Denmark","DNK","Europe",1468,146800,280934539.855404,576955923882.703
"RCP 8.5","2021",8437,"Jan Mayen Exclusive Economic Zone","200NM","Jan Mayen","SJM","Europe","Norway","NOR","Europe",1234,123400,208127901.264533,417270544512.78
"RCP 8.5","2021",8438,"Greenlandic Exclusive Economic Zone","200NM","Greenland","GRL","Americas","Denmark","DNK","Europe",11669,1166900,2178406591.76657,4356108132399.79
"RCP 8.5","2021",8439,"Pitcairn Islands Exclusive Economic Zone","200NM","Pitcairn","PCN","Oceania","United Kingdom","GBR","Europe",7873,787300,1277317268.888,3911186323219.99
"RCP 8.5","2021",8440,"French Polynesian Exclusive Economic Zone","200NM","French Polynesia","PYF","Oceania","France","FRA","Europe",47913,4791300,7773415763.27078,31833501646882.3
"RCP 8.5","2021",8441,"Kiribati Exclusive Economic Zone (Line Islands)","200NM","Line Group","KIR","Oceania","Kiribati","KIR","Oceania",16504,1650400,2677612626.15618,13730253718913.4
"RCP 8.5","2021",8442,"Jarvis Island Exclusive Economic Zone","200NM","Jarvis Island","UMI","Oceania","United States","USA","Americas",3259,325900,528740883.945891,1766604521998.38
"RCP 8.5","2021",8443,"Palmyra Atoll Exclusive Economic Zone","200NM","Palmyra Atoll","UMI","Oceania","United States","USA","Americas",3561,356100,577737431.031395,1905418459963.8
"RCP 8.5","2021",8444,"American Samoa Exclusive Economic Zone","200NM","American Samoa","ASM","Oceania","United States","USA","Americas",4084,408400,662589067.209272,2632304487042.19
"RCP 8.5","2021",8445,"Samoan Exclusive Economic Zone","200NM","Samoa","WSM","Oceania","Samoa","WSM","Oceania",1313,131300,213021411.666448,1159025673993.07
"RCP 8.5","2021",8446,"Cook Islands Exclusive Economic Zone","200NM","Cook Islands","COK","Oceania","New Zealand","NZL","Oceania",19795,1979500,3211545197.21047,12022204686329
"RCP 8.5","2021",8447,"Niue Exclusive Economic Zone","200NM","Niue","NIU","Oceania","New Zealand","NZL","Oceania",3194,319400,539339753.109031,1817414084654.69
"RCP 8.5","2021",8448,"Tongan Exclusive Economic Zone","200NM","Tonga","TON","Oceania","Tonga","TON","Oceania",6700,670000,1100453067.38517,5573222696563.92
"RCP 8.5","2021",8449,"Tokelau Exclusive Economic Zone","200NM","Tokelau","TKL","Oceania","New Zealand","NZL","Oceania",3232,323200,524360397.94818,2240441169543.56
"RCP 8.5","2021",8450,"Kiribati Exclusive Economic Zone (Phoenix Islands)","200NM","Phoenix Group","KIR","Oceania","Kiribati","KIR","Oceania",7512,751200,1218748548.69639,6350380387190.49
"RCP 8.5","2021",8451,"Howland and Baker Islands Exclusive Economic Zone","200NM","Howland and Baker islands","UMI","Oceania","United States","USA","Americas",4371,437100,709152010.962715,2236942441352.27
"RCP 8.5","2021",8452,"Johnston Atoll Exclusive Economic Zone","200NM","Johnston Atoll","UMI","Oceania","United States","USA","Americas",4413,441300,743557341.121831,1904807931773.52
"RCP 8.5","2021",8453,"United States Exclusive Economic Zone (Hawaii)","200NM","Hawaii","USA","Americas","United States","USA","Americas",23224,2322400,3767866918.91972,10491091640346.6
"RCP 8.5","2021",8454,"Wallis and Futuna Exclusive Economic Zone","200NM","Wallis and Futuna","WLF","Oceania","France","FRA","Europe",2639,263900,428151946.220683,1810022602270.91
"RCP 8.5","2021",8455,"New Zealand Exclusive Economic Zone","200NM","New Zealand","NZL","Oceania","New Zealand","NZL","Oceania",36747,3674700,5801250959.93885,20757559676334.9
"RCP 8.5","2021",8456,"United States Exclusive Economic Zone","200NM","United States","USA","Americas","United States","USA","Americas",23798,2379800,3874646818.10617,14184965376448.7
"RCP 8.5","2021",8457,"Belizean Exclusive Economic Zone","200NM","Belize","BLZ","Americas","Belize","BLZ","Americas",344,34400,63379525.4466118,235996234695.577
"RCP 8.5","2021",8459,"Jamaican Exclusive Economic Zone","200NM","Jamaica","JAM","Americas","Jamaica","JAM","Americas",2454,245400,398137505.125258,2084262163172.36
"RCP 8.5","2021",8460,"Guyanese Exclusive Economic Zone","200NM","Guyana","GUY","Americas","Guyana","GUY","Americas",337,33700,54674954.8603146,271789242526.551
"RCP 8.5","2021",8461,"Surinamese Exclusive Economic Zone","200NM","Suriname","SUR","Americas","Suriname","SUR","Americas",387,38700,62786965.9671862,306838609207.025
"RCP 8.5","2021",8462,"French Guiana Exclusive Economic Zone","200NM","French Guiana","GUF","Americas","France","FRA","Europe",798,79800,129467697.265671,436846634604.996
"RCP 8.5","2021",8463,"United States Exclusive Economic Zone (Alaska)","200NM","Alaska","USA","Americas","United States","USA","Americas",27903,2790300,5473878481.13726,13199884052955.4
"RCP 8.5","2021",8464,"Brazilian Exclusive Economic Zone","200NM","Brazil","BRA","Americas","Brazil","BRA","Americas",23064,2306400,3745399140.67707,18354421322111.9
"RCP 8.5","2021",8465,"Chilean Exclusive Economic Zone","200NM","Chile","CHL","Americas","Chile","CHL","Americas",22674,2267400,3786706594.44176,16809932707392.5
"RCP 8.5","2021",8466,"Argentinean Exclusive Economic Zone","200NM","Argentina","ARG","Americas","Argentina","ARG","Americas",8583,858300,1457713559.63041,5150738824415.93
"RCP 8.5","2021",8467,"Uruguayan Exclusive Economic Zone","200NM","Uruguay","URY","Americas","Uruguay","URY","Americas",524,52400,85013876.4000144,329279568051.682
"RCP 8.5","2021",8469,"Iranian Exclusive Economic Zone","200NM","Iran","IRN","Asia","Iran","IRN","Asia",431,43100,69925535.7412332,395094609855.761
"RCP 8.5","2021",8471,"Guinea Bissau Exclusive Economic Zone","200NM","Guinea-Bissau","GNB","Africa","Guinea-Bissau","GNB","Africa",782,78200,128236013.943864,678070943012.76
"RCP 8.5","2021",8472,"Guinean Exclusive Economic Zone","200NM","Guinea","GIN","Africa","Guinea","GIN","Africa",1035,103500,189481162.61779,679929125697.623
"RCP 8.5","2021",8473,"Ivory Coast Exclusive Economic Zone","200NM","Ivory Coast","CIV","Africa","Ivory Coast","CIV","Africa",1735,173500,319661269.331022,1006719406324.36
"RCP 8.5","2021",8474,"Nigerian Exclusive Economic Zone","200NM","Nigeria","NGA","Africa","Nigeria","NGA","Africa",1809,180900,314527032.52672,1399796278449.07
"RCP 8.5","2021",8475,"Cameroonian Exclusive Economic Zone","200NM","Cameroon","CMR","Africa","Cameroon","CMR","Africa",156,15600,28741877.8188123,108966621872.087
"RCP 8.5","2021",8476,"Gabonese Exclusive Economic Zone","200NM","Gabon","GAB","Africa","Gabon","GAB","Africa",1647,164700,294426842.755006,1135029090703.84
"RCP 8.5","2021",8477,"Democratic Republic of the Congo Exclusive Economic Zone","200NM","Democratic Republic of the Congo","COD","Africa","Democratic Republic of the Congo","COD","Africa",58,5800,10568483.5410318,33941214182.9555
"RCP 8.5","2021",8478,"Angolan Exclusive Economic Zone","200NM","Angola","AGO","Africa","Angola","AGO","Africa",3802,380200,639074129.199498,2997793102175.06
"RCP 8.5","2021",8479,"Tanzanian Exclusive Economic Zone","200NM","Tanzania","TZA","Africa","Tanzania","TZA","Africa",2187,218700,354819365.814564,1924779653864.07
"RCP 8.5","2021",8480,"Indian Exclusive Economic Zone","200NM","India","IND","Asia","India","IND","Asia",16496,1649600,2676314704.37908,14424751431895.1
"RCP 8.5","2021",8481,"Bangladeshi Exclusive Economic Zone","200NM","Bangladesh","BGD","Asia","Bangladesh","BGD","Asia",1124,112400,182358009.682474,996220477849.363
"RCP 8.5","2021",8482,"Myanmar Exclusive Economic Zone","200NM","Myanmar","MMR","Asia","Myanmar","MMR","Asia",4999,499900,811038870.465023,4541805529826.06
"RCP 8.5","2021",8483,"Malaysian Exclusive Economic Zone","200NM","Malaysia","MYS","Asia","Malaysia","MYS","Asia",3805,380500,646445367.006101,3022802514388.19
"RCP 8.5","2021",8484,"Vietnamese Exclusive Economic Zone","200NM","Vietnam","VNM","Asia","Vietnam","VNM","Asia",6724,672400,1094951729.18048,5942039650819.69
"RCP 8.5","2021",8485,"Singaporean Exclusive Economic Zone","200NM","Singapore","SGP","Asia","Singapore","SGP","Asia",7,700,1135681.55496202,6226322621.02629
"RCP 8.5","2021",8486,"Chinese Exclusive Economic Zone","200NM","China","CHN","Asia","China","CHN","Asia",9100,910000,1372864251.80054,6559492288268.54
"RCP 8.5","2021",8487,"Japanese Exclusive Economic Zone","200NM","Japan","JPN","Asia","Japan","JPN","Asia",38372,3837200,6272782872.33902,25199894565420
"RCP 8.5","2021",8488,"Kiribati Exclusive Economic Zone (Gilbert Islands)","200NM","Gilbert Islands","KIR","Oceania","Kiribati","KIR","Oceania",10619,1061900,1722828918.87739,9102659778080.87
"RCP 8.5","2021",8489,"Antarctic 200NM zone beyond the coastline","200NM","Antarctica","ATA","Antarctica","Antarctica","ATA","Antarctica",13760,1376000,2392835159.25357,7301655494610.57
"RCP 8.5","2021",8490,"Egyptian Exclusive Economic Zone","200NM","Egypt","EGY","Africa","Egypt","EGY","Africa",790,79000,127797047.761189,711336318191.567
"RCP 8.5","2021",8492,"Indonesian Exclusive Economic Zone","200NM","Indonesia","IDN","Asia","Indonesia","IDN","Asia",51294,5129400,8988567570.91162,39149771818558.4
"RCP 8.5","2021",8493,"Canadian Exclusive Economic Zone","200NM","Canada","CAN","Americas","Canada","CAN","Americas",35417,3541700,6735124904.2111,18384720253049.8
"RCP 8.5","2021",8494,"Saint-Pierre and Miquelon Exclusive Economic Zone","200NM","Saint-Pierre and Miquelon","SPM","Americas","France","FRA","Europe",88,8800,17506062.6702151,44336402648.6446
"RCP 8.5","2021",8495,"Saint-Martin Exclusive Economic Zone","200NM","Collectivity of Saint Martin","MAF","Americas","France","FRA","Europe",11,1100,1784642.44351175,9713246450.18416
"RCP 8.5","2021",8758,"East Timorian Exclusive Economic Zone","200NM","East Timor","TLS","Asia","East Timor","TLS","Asia",730,73000,127896473.449494,556699921052.312
"RCP 8.5","2021",21787,"Chilean Exclusive Economic Zone (Easter Island)","200NM","Easter Island","CHL","Americas","Chile","CHL","Americas",7328,732800,1188896347.8231,5794299631465.23
"RCP 8.5","2021",21788,"Guernsey Exclusive Economic Zone","200NM","Guernsey","GGY","Europe","United Kingdom","GBR","Europe",1,100,145043.060611716,627381890.410814
"RCP 8.5","2021",21789,"Jersey Exclusive Economic Zone","200NM","Jersey","JEY","Europe","United Kingdom","GBR","Europe",12,1200,1740516.72734059,8419263964.92977
"RCP 8.5","2021",21790,"Monégasque Exclusive Economic Zone","200NM","Monaco","MCO","Europe","Monaco","MCO","Europe",3,300,486720.666412296,2679179399.86841
"RCP 8.5","2021",21791,"Oecussi Ambeno Exclusive Economic Zone","200NM","Oecusse","TLS","Asia","East Timor","TLS","Asia",17,1700,2758083.77633634,15735696257.921
"RCP 8.5","2021",21792,"Joint regime area Colombia / Jamaica","Joint regime","Jamaica","JAM","Americas","Jamaica","JAM","Americas",142,14200,23038111.5435153,111062019039.105
"RCP 8.5","2021",21796,"Joint regime area Japan / Korea","Joint regime","South Korea","KOR","Asia","South Korea","KOR","Asia",827,82700,134172663.707656,637038968846.391
"RCP 8.5","2021",21797,"Joint regime area Nigeria / Sao Tome and Principe","Joint regime","Sao Tome and Principe","STP","Africa","Sao Tome and Principe","STP","Africa",345,34500,58723199.6865911,270138392441.599
"RCP 8.5","2021",21803,"Sint-Maarten Exclusive Economic Zone","200NM","Sint-Maarten","SXM","Americas","Netherlands","NLD","Europe",6,600,973441.332824592,5261475919.73682
"RCP 8.5","2021",22756,"Chilean Exclusive Economic Zone (San Felix and San Ambrosio islands)","200NM","Islas San Félix and San Ambrosio","CHL","Americas","Chile","CHL","Americas",4534,453400,735597167.171117,3577961296350.45
"RCP 8.5","2021",26518,"Saba Exclusive Economic Zone","200NM","Saba","BES","Americas","Netherlands","NLD","Europe",98,9800,15899541.7694683,79268992534.368
"RCP 8.5","2021",26521,"Bruneian Exclusive Economic Zone","200NM","Brunei","BRN","Asia","Brunei","BRN","Asia",282,28200,48634081.1982934,176872888356.014
"RCP 8.5","2021",26526,"Sint-Eustatius Exclusive Economic Zone","200NM","Sint-Eustatius","BES","Americas","Netherlands","NLD","Europe",23,2300,3731525.10916094,19734267153.6578
"RCP 8.5","2021",26582,"Overlapping claim: Sudan / Egypt","Overlapping claim","Sudan","SDN","Africa","Sudan","SDN","Africa",1,100,150216.747060594,578409652.930959
"RCP 8.5","2021",33176,"Overlapping claim: Kenya / Somalia","Overlapping claim","Kenya","KEN","Africa","Kenya","KEN","Africa",517,51700,83878194.8450524,438932306742.656
"RCP 8.5","2021",33177,"Guadeloupean Exclusive Economic Zone","200NM","Guadeloupe","GLP","Americas","France","FRA","Europe",865,86500,140337792.148879,593483894599.391
"RCP 8.5","2021",33178,"Martinican Exclusive Economic Zone","200NM","Martinique","MTQ","Americas","France","FRA","Europe",411,41100,66680731.2984846,309344722229.972
"RCP 8.5","2021",33179,"Puerto Rican Exclusive Economic Zone","200NM","Puerto Rico","PRI","Americas","United States","USA","Americas",1386,138600,224864947.882481,967834325235.204
"RCP 8.5","2021",33180,"Virgin Islander Exclusive Economic Zone","200NM","United States Virgin Islands","VIR","Americas","United States","USA","Americas",395,39500,64084887.7442857,300224995937.34
"RCP 8.5","2021",33181,"Svalvard Exclusive Economic Zone","200NM","Svalbard","SJM","Europe","Norway","NOR","Europe",1359,135900,233878412.090175,399045534396.553
"RCP 8.5","2021",33183,"Colombian Exclusive Economic Zone (Quitasueño)","200NM","Quitasueño Bank","COL","Americas","Colombia","COL","Americas",28,2800,4542726.2198481,24085760820.1051
"RCP 8.5","2021",33184,"Colombian Exclusive Economic Zone (Serrana)","200NM","Serrana Bank","COL","Americas","Colombia","COL","Americas",36,3600,5840647.99694755,31766733790.4209
"RCP 8.5","2021",33185,"Overlapping claim: Trinidad and Tobago / Venezuela / Guyana","Overlapping claim","Guyana","GUY","Americas","Guyana","GUY","Americas",32,3200,5191687.10839782,26226825577.263
"RCP 8.5","2021",48943,"Overlapping claim: Canada / USA","Overlapping claim","Canada","CAN","Americas","Canada","CAN","Americas",250,25000,49733132.5858384,126884844609.649
"RCP 8.5","2021",48944,"Overlapping claim Mayotte: France / Comoros","Overlapping claim","Mayotte","MYT","Africa","France","FRA","Europe",674,67400,109349909.720629,525843437373.102
"RCP 8.5","2021",48945,"Overlapping claim Glorioso Islands: France / Madagascar","Overlapping claim","Madagascar","MDG","Africa","Madagascar","MDG","Africa",442,44200,71710178.184745,398911650225.945
"RCP 8.5","2021",48946,"Overlapping claim Ile Tromelin: Reunion / Mauritus","Overlapping claim","Réunion","REU","Africa","France","FRA","Europe",2759,275900,447620772.877175,1154836929561.65
"RCP 8.5","2021",48948,"Overlapping claim Matthew and Hunter Islands: New Caledonia / Vanuatu","Overlapping claim","New Caledonia","NCL","Oceania","France","FRA","Europe",1887,188700,306147299.173334,1014154599125.23
"RCP 8.5","2021",48950,"Overlapping claim Kuril Islands: Japan / Russia","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",2139,213900,415298298.651002,1012736526100.74
"RCP 8.5","2021",48951,"Overlapping claim Navassa Island: USA / Haiti","Overlapping claim","Haiti","HTI","Americas","Haiti","HTI","Americas",141,14100,22875871.3213779,129759574641.815
"RCP 8.5","2021",48952,"Saint-Barthélemy Exclusive Economic Zone","200NM","Saint-Barthélemy","BLM","Americas","France","FRA","Europe",41,4100,6651849.10763471,35916762496.8682
"RCP 8.5","2021",48954,"Overlapping claim Senkaku Islands: Japan / China / Taiwan","Overlapping claim","Taiwan","TWN","Asia","Taiwan","TWN","Asia",737,73700,119571043.715287,626935271394.339
"RCP 8.5","2021",48955,"Overlapping claim Liancourt Rocks: Japan / South Korea","Overlapping claim","Japan","JPN","Asia","Japan","JPN","Asia",15,1500,2433603.33206148,11861871271.342
"RCP 8.5","2021",48957,"Guam Exclusive Economic Zone","200NM","Guam","GUM","Oceania","United States","USA","Americas",2094,209400,385804436.875596,748073758858.402
"RCP 8.5","2021",48962,"Joint regime area Peru / Ecuador","Joint regime","Peru","PER","Americas","Peru","PER","Americas",155,15500,25147234.431302,131385054827.868
"RCP 8.5","2021",48964,"Joint regime area Senegal / Guinea Bissau","Joint regime","Senegal","SEN","Africa","Senegal","SEN","Africa",644,64400,104482703.056506,539438206894.418
"RCP 8.5","2021",48966,"Joint regime area Spain / France","Joint regime","France","FRA","Europe","France","FRA","Europe",25,2500,4056005.5534358,17080099884.2367
"RCP 8.5","2021",48967,"Joint regime area United Kingdom / Denmark (Faeroe Islands)","Joint regime","United Kingdom","GBR","Europe","United Kingdom","GBR","Europe",82,8200,16312467.488155,38805255518.237
"RCP 8.5","2021",48968,"Joint regime area Costa Rica / Ecuador (Galapagos)","Joint regime","Costa Rica","CRI","Americas","Costa Rica","CRI","Americas",87,8700,14114899.3259566,62886969252.1838
"RCP 8.5","2021",48972,"Joint regime area Honduras / Cayman Islands","Joint regime","Honduras","HND","Americas","Honduras","HND","Americas",20,2000,3244804.44274864,17477678857.7894
"RCP 8.5","2021",48974,"Joint regime area Ecuador / Colombia","Joint regime","Ecuador","ECU","Americas","Ecuador","ECU","Americas",182,18200,29527720.4290126,161841809906.683
"RCP 8.5","2021",48975,"Joint regime area Iceland / Norway (Jan Mayen)","Joint regime","Iceland","ISL","Europe","Iceland","ISL","Europe",272,27200,45204725.5533632,113050376321.218
"RCP 8.5","2021",48976,"Joint regime area Italy / France","Joint regime","France","FRA","Europe","France","FRA","Europe",1,100,162240.222137432,894579181.289469
"RCP 8.5","2021",48978,"Joint regime area United States / Russia","Joint regime","United States","USA","Americas","United States","USA","Americas",78,7800,15516737.3667816,16601788087.2986
"RCP 8.5","2021",48980,"Northern Mariana Exclusive Economic Zone","200NM","Northern Mariana Islands","MNP","Oceania","United States","USA","Americas",7678,767800,1365616513.09971,3494177454239.62
