"level","species_id","species_orig","species","comm_name","type","class","order","family","genus","forage"
"species","11776","Ostrea edulis","Ostrea edulis","European flat oyster","invert","Bivalvia","Ostreoida","Ostreidae","Ostrea","not forage fish"
"species","11781","Otolithes ruber","Otolithes ruber","Tigertooth croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Otolithes","not forage fish"
"species","11813","Oxynotus centrina","Oxynotus centrina","Angular roughshark","fish","Elasmobranchii","Squaliformes","Oxynotidae","Oxynotus","not forage fish"
"species","11855","Pagellus acarne","Pagellus acarne","Axillary seabream","fish","Actinopterygii","Perciformes","Sparidae","Pagellus","forage fish"
"species","11856","Pagellus bellottii","Pagellus bellottii","Red pandora","fish","Actinopterygii","Perciformes","Sparidae","Pagellus","forage fish"
"species","11857","Pagellus bogaraveo","Pagellus bogaraveo","Blackspot(=red) seabream","fish","Actinopterygii","Perciformes","Sparidae","Pagellus","not forage fish"
"species","11858","Pagellus erythrinus","Pagellus erythrinus","Common pandora","fish","Actinopterygii","Perciformes","Sparidae","Pagellus","not forage fish"
"species","11866","Pagrus auratus","Pagrus auratus","Silver seabream","fish","Actinopterygii","Perciformes","Sparidae","Pagrus","not forage fish"
"species","11869","Pagrus major","Pagrus major","Japanese seabream","fish","Actinopterygii","Perciformes","Sparidae","Pagrus","not forage fish"
"species","11870","Pagrus pagrus","Pagrus pagrus","Red porgy","fish","Actinopterygii","Perciformes","Sparidae","Pagrus","not forage fish"
"species","11879","Palaemon serratus","Palaemon serratus","Common prawn","invert","Malacostraca","Decapoda","Palaemonidae","Palaemon","not forage fish"
"species","11888","Palinurus elephas","Palinurus elephas","Common spiny lobster","invert","Malacostraca","Decapoda","Palinuridae","Palinurus","not forage fish"
"species","11889","Palinurus gilchristi","Palinurus gilchristi","Southern spiny lobster","invert","Malacostraca","Decapoda","Palinuridae","Palinurus","not forage fish"
"species","11890","Palinurus mauritanicus","Palinurus mauritanicus","Pink spiny lobster","invert","Malacostraca","Decapoda","Palinuridae","Palinurus","not forage fish"
"species","11911","Pampus argenteus","Pampus argenteus","Silver pomfret","fish","Actinopterygii","Perciformes","Stromateidae","Pampus","not forage fish"
"species","11915","Pandalus jordani","Pandalus jordani","Ocean shrimp","invert","Malacostraca","Decapoda","Pandalidae","Pandalus","not forage fish"
"species","11930","Panulirus argus","Panulirus argus","Caribbean spiny lobster","invert","Malacostraca","Decapoda","Palinuridae","Panulirus","not forage fish"
"species","11931","Panulirus gracilis","Panulirus gracilis","Green spiny lobster","invert","Malacostraca","Decapoda","Palinuridae","Panulirus","not forage fish"
"species","11933","Panulirus homarus","Panulirus homarus","Scalloped spiny lobster","invert","Malacostraca","Decapoda","Palinuridae","Panulirus","not forage fish"
"species","11935","Panulirus longipes","Panulirus longipes","Longlegged spiny lobster","invert","Malacostraca","Decapoda","Palinuridae","Panulirus","not forage fish"
"species","11991","Paracentrotus lividus","Paracentrotus lividus","Stony sea urchin","invert","Echinoidea","Echinoida","Echinidae","Paracentrotus","not forage fish"
"species","12055","Paralabrax humeralis","Paralabrax humeralis","Peruvian rock seabass","fish","Actinopterygii","Perciformes","Serranidae","Paralabrax","not forage fish"
"species","12070","Paralichthys californicus","Paralichthys californicus","California flounder","fish","Actinopterygii","Pleuronectiformes","Paralichthyidae","Paralichthys","not forage fish"
"species","12071","Paralichthys dentatus","Paralichthys dentatus","Summer flounder","fish","Actinopterygii","Pleuronectiformes","Paralichthyidae","Paralichthys","not forage fish"
"species","12074","Paralichthys olivaceus","Paralichthys olivaceus","Bastard halibut","fish","Actinopterygii","Pleuronectiformes","Paralichthyidae","Paralichthys","not forage fish"
"species","12111","Paralithodes camtschaticus","Paralithodes camtschaticus","Red king crab","invert","Malacostraca","Decapoda","Lithodidae","Paralithodes","not forage fish"
"species","12112","Paralithodes platypus","Paralithodes platypus","Blue king crab","invert","Malacostraca","Decapoda","Lithodidae","Paralithodes","not forage fish"
"species","12118","Paralonchurus peruanus","Paralonchurus peruanus","Peruvian banded croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Paralonchurus","not forage fish"
"species","12160","Parapenaeopsis atlantica","Parapenaeopsis atlantica","Guinea shrimp","invert","Malacostraca","Decapoda","Penaeidae","Parapenaeopsis","not forage fish"
"species","12174","Parapenaeus longirostris","Parapenaeus longirostris","Deep-water rose shrimp","invert","Malacostraca","Decapoda","Penaeidae","Parapenaeus","not forage fish"
"species","12182","Parapercis colias","Parapercis colias","New Zealand blue cod","fish","Actinopterygii","Perciformes","Pinguipedidae","Parapercis","not forage fish"
"species","12259","Parastromateus niger","Parastromateus niger","Black pomfret","fish","Actinopterygii","Perciformes","Carangidae","Parastromateus","not forage fish"
"species","12313","Paristiopterus labiosus","Paristiopterus labiosus","Giant boarfish","fish","Actinopterygii","Perciformes","Pentacerotidae","Paristiopterus","not forage fish"
"species","12327","Parona signata","Parona signata","Parona leatherjacket","fish","Actinopterygii","Perciformes","Carangidae","Parona","not forage fish"
"species","12330","Parophrys vetulus","Parophrys vetulus","English sole ","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Parophrys","not forage fish"
"species","12388","Patagonotothen ramsayi","Patagonotothen ramsayi","Longtail Southern cod","fish","Actinopterygii","Perciformes","Nototheniidae","Patagonotothen","not forage fish"
"species","12397","Patinopecten caurinus","Patinopecten caurinus","Weathervane scallop","invert","Bivalvia","Ostreoida","Pectinidae","Patinopecten","not forage fish"
"species","12425","Pecten jacobaeus","Pecten jacobaeus","Great Mediterranean scallop","invert","Bivalvia","Ostreoida","Pectinidae","Pecten","not forage fish"
"species","12426","Pecten maximus","Pecten maximus","Great Atlantic scallop","invert","Bivalvia","Ostreoida","Pectinidae","Pecten","not forage fish"
"species","12442","Pegusa lascaris","Pegusa lascaris","Sand sole","fish","Actinopterygii","Pleuronectiformes","Soleidae","Pegusa","forage fish"
"species","12449","Pelates quadrilineatus","Pelates quadrilineatus","Fourlined terapon","fish","Actinopterygii","Perciformes","Terapontidae","Pelates","forage fish"
"species","12457","Pellona ditchela","Pellona ditchela","Indian pellona","fish","Actinopterygii","Clupeiformes","Pristigasteridae","Pellona","forage fish"
"species","12488","Penaeus monodon","Penaeus monodon","Giant tiger prawn","invert","Malacostraca","Decapoda","Penaeidae","Penaeus","not forage fish"
"species","12489","Penaeus semisulcatus","Penaeus semisulcatus","Green tiger prawn","invert","Malacostraca","Decapoda","Penaeidae","Penaeus","not forage fish"
"species","12493","Pennahia anea","Pennahia anea","Donkey croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Pennahia","forage fish"
"species","12494","Pennahia argentata","Pennahia argentata","Silver croaker","fish","Actinopterygii","Perciformes","Sciaenidae","Pennahia","forage fish"
"species","12510","Pentanemus quinquarius","Pentanemus quinquarius","Royal threadfin","fish","Actinopterygii","Perciformes","Polynemidae","Pentanemus","forage fish"
"species","12530","Peprilus paru","Peprilus paru","American harvestfish","fish","Actinopterygii","Perciformes","Stromateidae","Peprilus","forage fish"
"species","12535","Percophis brasiliensis","Percophis brasiliensis","Brazilian flathead","fish","Actinopterygii","Perciformes","Percophidae","Percophis","forage fish"
"species","12588","Perna perna","Perna perna","South American rock mussel","invert","Bivalvia","Mytiloida","Mytilidae","Perna","not forage fish"
"species","12589","Perna viridis","Perna viridis","Green mussel","invert","Bivalvia","Mytiloida","Mytilidae","Perna","not forage fish"
"species","12626","Petromyzon marinus","Petromyzon marinus","Sea lamprey","fish","Cephalaspidomorphi","Petromyzontiformes","Petromyzontidae","Petromyzon","not forage fish"
"species","12637","Petrus rupestris","Petrus rupestris","Red steenbras","fish","Actinopterygii","Perciformes","Sparidae","Petrus","not forage fish"
"species","12679","Pharus legumen","Pharus legumen","Bean solen","invert","Bivalvia","Veneroida","Pharidae","Pharus","not forage fish"
"species","12783","Phycis blennoides","Phycis blennoides","Greater forkbeard","fish","Actinopterygii","Gadiformes","Phycidae","Phycis","not forage fish"
"species","12785","Phycis phycis","Phycis phycis","Forkbeard","fish","Actinopterygii","Gadiformes","Phycidae","Phycis","not forage fish"
"species","12897","Plagiogeneion rubiginosum","Plagiogeneion rubiginosum","Rubyfish","fish","Actinopterygii","Perciformes","Emmelichthyidae","Plagiogeneion","not forage fish"
"species","12923","Platichthys flesus","Platichthys flesus","European flounder","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Platichthys","not forage fish"
"species","12924","Platichthys stellatus","Platichthys stellatus","Starry flounder","fish","Actinopterygii","Pleuronectiformes","Pleuronectidae","Platichthys","not forage fish"
"species","12932","Platycephalus conatus","Platycephalus conatus","Deep-water flathead","fish","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","not forage fish"
"species","12935","Platycephalus indicus","Platycephalus indicus","Bartail flathead","fish","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","not forage fish"
"species","12939","Platycephalus richardsoni","Platycephalus richardsoni","Tiger flathead","fish","Actinopterygii","Scorpaeniformes","Platycephalidae","Platycephalus","not forage fish"
"species","12969","Plectorhinchus gaterinus","Plectorhinchus gaterinus","Blackspotted rubberlip","fish","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","not forage fish"
"species","12974","Plectorhinchus mediterraneus","Plectorhinchus mediterraneus","Rubberlip grunt","fish","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","not forage fish"
"species","12977","Plectorhinchus pictus","Plectorhinchus pictus","Trout sweetlips","fish","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","not forage fish"
"species","12980","Plectorhinchus schotaf","Plectorhinchus schotaf","Minstrel sweetlips","fish","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","not forage fish"
"species","12981","Plectorhinchus sordidus","Plectorhinchus sordidus","Sordid rubberlip","fish","Actinopterygii","Perciformes","Haemulidae","Plectorhinchus","not forage fish"
"species","13011","Plectropomus areolatus","Plectropomus areolatus","Squaretail coralgrouper","fish","Actinopterygii","Perciformes","Serranidae","Plectropomus","not forage fish"
"species","13013","Plectropomus leopardus","Plectropomus leopardus","Leopard coralgrouper","fish","Actinopterygii","Perciformes","Serranidae","Plectropomus","not forage fish"
"species","13016","Plectropomus pessuliferus","Plectropomus pessuliferus","Roving coralgrouper","fish","Actinopterygii","Perciformes","Serranidae","Plectropomus","not forage fish"
"species","13020","Pleoticus muelleri","Pleoticus muelleri","Argentine red shrimp","invert","Malacostraca","Decapoda","Solenoceridae","Pleoticus","not forage fish"
"species","13021","Pleoticus robustus","Pleoticus robustus","Royal red shrimp","invert","Malacostraca","Decapoda","Solenoceridae","Pleoticus","not forage fish"
"species","13040","Plesiopenaeus edwardsianus","Plesiopenaeus edwardsianus","Scarlet shrimp","invert","Malacostraca","Decapoda","Aristeidae","Plesiopenaeus",NA
"species","13062","Pleurogrammus azonus","Pleurogrammus azonus","Okhotsk atka mackerel","fish","Actinopterygii","Scorpaeniformes","Hexagrammidae","Pleurogrammus","not forage fish"
