Mapping parameters for Crassostrea virginica (American cupped oyster)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO
FAOAreas: 21 |  31 |  37 |  41,
Bounding Box (NSWE): ,,,,

Pelagic: False,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Crassostrea,virginica,18.75,-77.75,7107:487:4,0.08
Crassostrea,virginica,18.25,-78.25,7107:488:1,0.13
Crassostrea,virginica,18.75,-78.25,7107:488:3,0.12
Crassostrea,virginica,19.75,-76.75,7107:496:4,0.04
Crassostrea,virginica,19.75,-79.75,7107:499:4,0.05
Crassostrea,virginica,12.25,-81.25,7108:121:1,0.07
Crassostrea,virginica,12.25,-81.75,7108:121:2,0.09
Crassostrea,virginica,12.75,-81.75,7108:121:4,0.18
Crassostrea,virginica,16.25,-81.75,7108:361:2,0.16
Crassostrea,virginica,16.75,-81.25,7108:361:3,0.02
Crassostrea,virginica,16.25,-82.25,7108:362:1,0.12
Crassostrea,virginica,16.75,-82.25,7108:362:3,0.13
Crassostrea,virginica,16.75,-82.75,7108:362:4,0.10
Crassostrea,virginica,16.75,-83.25,7108:363:3,0.07
Crassostrea,virginica,16.25,-84.75,7108:364:2,0.11
Crassostrea,virginica,17.25,-83.75,7108:373:2,0.15
Crassostrea,virginica,19.75,-80.25,7108:390:3,0.03
Crassostrea,virginica,19.25,-81.25,7108:391:1,0.10
Crassostrea,virginica,15.75,-88.25,7108:458:3,0.06
Crassostrea,virginica,16.25,-85.25,7108:465:1,0.02
Crassostrea,virginica,16.25,-85.75,7108:465:2,0.03
Crassostrea,virginica,16.75,-85.75,7108:465:4,0.03
Crassostrea,virginica,17.25,-87.25,7108:477:1,0.02
Crassostrea,virginica,17.75,-87.75,7108:477:4,0.17
Crassostrea,virginica,18.25,-87.25,7108:487:1,0.15
Crassostrea,virginica,18.25,-91.75,7109:381:2,0.10
Crassostrea,virginica,19.75,-92.25,7109:392:3,0.04
Crassostrea,virginica,19.75,-92.75,7109:392:4,0.02
Crassostrea,virginica,20.75,-69.75,7206:209:4,0.01
Crassostrea,virginica,20.25,-72.75,7207:102:2,0.12
Crassostrea,virginica,20.25,-74.75,7207:104:2,0.06
Crassostrea,virginica,20.75,-74.75,7207:104:4,0.04
Crassostrea,virginica,20.25,-75.25,7207:205:1,0.04
Crassostrea,virginica,20.25,-75.75,7207:205:2,0.05
Crassostrea,virginica,20.25,-78.25,7207:208:1,0.03
Crassostrea,virginica,21.25,-75.75,7207:215:2,0.11
Crassostrea,virginica,21.75,-76.75,7207:216:4,0.16
Crassostrea,virginica,21.25,-77.25,7207:217:1,0.10
