Mapping parameters for Pomatomus saltatrix (Bluefish)

"Cite AquaMaps itself as: Kaschner, K., K. Kesner-Reyes, C. Garilao, J. Rius-Barile, T. Rees, and R. Froese. 2019. AquaMaps: Predicted range maps for aquatic species. World wide web electronic publication, www.aquamaps.org, version 10/2019. "

Map type: Computer-generated,
Map Option: In FAO and Bounding Box
FAOAreas: 21 |  27 |  31 |  34 |  37 |  41 |  47 |  51 |  57 |  81,
Bounding Box (NSWE): ,45,-44,-180,180

Pelagic: True,
Layer used to generate probabilities: Surface,

Species Envelope (HSPEN):
 ,Used,Min,Pref Min (10th),Pref Max (90th),Max
Pomatomus,saltatrix,36.25,-14.25,7301:364:1,0.13
Pomatomus,saltatrix,36.75,-13.75,7301:363:4,0.13
Pomatomus,saltatrix,36.75,-13.25,7301:363:3,0.13
Pomatomus,saltatrix,36.25,-13.75,7301:363:2,0.12
Pomatomus,saltatrix,36.25,-13.25,7301:363:1,0.11
Pomatomus,saltatrix,36.75,-12.75,7301:362:4,0.12
Pomatomus,saltatrix,36.75,-12.25,7301:362:3,0.11
Pomatomus,saltatrix,36.25,-12.75,7301:362:2,0.10
Pomatomus,saltatrix,36.25,-12.25,7301:362:1,0.10
Pomatomus,saltatrix,36.75,-11.75,7301:361:4,0.12
Pomatomus,saltatrix,36.75,-11.25,7301:361:3,0.14
Pomatomus,saltatrix,36.25,-11.75,7301:361:2,0.11
Pomatomus,saltatrix,36.25,-11.25,7301:361:1,0.13
Pomatomus,saltatrix,36.25,-10.75,7301:360:2,0.15
Pomatomus,saltatrix,36.25,-10.25,7301:360:1,0.17
Pomatomus,saltatrix,35.75,-14.75,7301:354:4,0.12
Pomatomus,saltatrix,35.75,-14.25,7301:354:3,0.12
Pomatomus,saltatrix,35.25,-14.75,7301:354:2,0.11
Pomatomus,saltatrix,35.25,-14.25,7301:354:1,0.11
Pomatomus,saltatrix,35.75,-13.75,7301:353:4,0.12
Pomatomus,saltatrix,35.75,-13.25,7301:353:3,0.11
Pomatomus,saltatrix,35.25,-13.75,7301:353:2,0.11
Pomatomus,saltatrix,35.25,-13.25,7301:353:1,0.11
Pomatomus,saltatrix,35.75,-12.75,7301:352:4,0.10
Pomatomus,saltatrix,35.75,-12.25,7301:352:3,0.10
Pomatomus,saltatrix,35.25,-12.75,7301:352:2,0.10
Pomatomus,saltatrix,35.25,-12.25,7301:352:1,0.10
Pomatomus,saltatrix,35.75,-11.75,7301:351:4,0.10
Pomatomus,saltatrix,35.75,-11.25,7301:351:3,0.10
Pomatomus,saltatrix,35.25,-11.75,7301:351:2,0.11
Pomatomus,saltatrix,35.25,-11.25,7301:351:1,0.11
Pomatomus,saltatrix,35.75,-10.75,7301:350:4,0.11
Pomatomus,saltatrix,35.75,-10.25,7301:350:3,0.12
